molecule_chembl_id,IC50,units,smiles,pIC50,ROMol,molecular_weight,n_hba,n_hbd,logp,n_rotatable,n_aromatic_rings
CHEMBL402645,52.0,nM,CC(C)c1nsc(N2CCN(C(=O)[C@@H]3CN[C@H](C(=O)N4CCCC4)C3)CC2)n1,7.2839966563652,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e00b0>,406.2150952,7,1,0.910600000000001,4,1
CHEMBL1683982,52.34,nM,CN(C)C(=O)c1nnn2c1CN(C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F)CC2.Cl,7.281166281696137,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0120>,446.144486284,6,1,1.1212999999999995,5,2
CHEMBL2069838,52.6,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2ccccc2)CC1)Cc1cc(F)c(F)cc1F,7.279014255846261,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0190>,405.16641160399996,3,1,2.3484000000000007,5,2
CHEMBL2346930,52.6,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(C)ccc4n3)c2c1=O,7.279014255846261,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0200>,440.23245951599995,7,1,3.053720000000001,4,4
CHEMBL563772,53.0,nM,CC[C@H](C)[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O.Cl,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0270>,275.085910876,4,1,1.34918,2,0
CHEMBL563155,53.0,nM,N[C@H]1Cn2c(nc3ccc(OC(F)(F)F)cc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e02e0>,515.0891452879999,5,2,4.652700000000002,2,3
CHEMBL22359,53.0,nM,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0350>,383.147904416,4,2,2.1136,4,1
CHEMBL77538,53.0,nM,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e03c0>,298.154209196,6,2,0.46935999999999933,6,1
CHEMBL77538,53.0,nM,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0430>,298.154209196,6,2,0.46935999999999933,6,1
CHEMBL3215611,53.0,nM,Cc1ccc(-c2c(CC(=O)N3CCC(S(C)(=O)=O)C3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e04a0>,529.193268404,5,1,4.0542400000000045,7,2
CHEMBL22359,53.0,nM,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0510>,383.147904416,4,2,2.1136,4,1
CHEMBL96593,53.0,nM,N#C[C@@H]1CCCN1C(=O)CNC1CCCCCCC1,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0580>,263.19976242,3,1,2.203479999999999,3,0
CHEMBL549842,53.0,nM,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccccc1F)Cc1ccccc1F,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e05f0>,437.15846910000005,4,2,2.1942000000000004,8,2
CHEMBL77538,53.0,nM,N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0660>,298.154209196,6,2,0.46935999999999933,6,1
CHEMBL2063031,53.0,nM,CC(C)(C)[C@H](N)C(=O)N1C[C@@H](O)C[C@H]1B(O)O,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e06d0>,244.15943755199999,5,4,-1.6663999999999977,2,0
CHEMBL233136,53.0,nM,Cc1nnc(C(=O)[C@@H]2C[C@H](F)CN2C(=O)CNC23CC4CC(CC(C4)C2)C3)o1,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0740>,390.206718944,6,1,2.0581199999999997,5,1
CHEMBL210459,53.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.275724130399211,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e07b0>,538.195166192,7,2,2.0990999999999995,5,3
CHEMBL3697948,53.3,nM,CS(=O)(=O)N1C[C@@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)C1c1cc(F)ccc1F,7.273272790973428,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0820>,475.11595265600005,8,1,0.3871000000000012,4,2
CHEMBL2069844,53.4,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(C(=O)O)cc2)CC1)Cc1cc(F)c(F)cc1F,7.272458742971444,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0890>,449.156240844,4,2,2.0466000000000006,6,2
CHEMBL1202082,53.5,nM,CCCCN1CCN(CCNCC(=O)N2CCC[C@@H]2C#N)C1=O.O=C(O)C(=O)O,7.2716462179787715,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0900>,411.2117836479999,6,3,-0.21611999999999681,8,0
CHEMBL366049,54.0,nM,NC(CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=O)O)cc1)Cc1ccccc1F.O=C(O)C(F)(F)F,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0970>,541.1835984639998,5,4,2.724500000000001,8,2
CHEMBL514617,54.0,nM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1ccc(F)cc1)NCC(=O)N1CCC[C@H]1C#N,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e09e0>,386.21180432400007,4,2,2.0706799999999994,7,1
CHEMBL3804994,54.0,nM,Cc1ccnc2c3c(nn12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0a50>,401.182730364,5,1,3.4342200000000016,2,3
CHEMBL2147084,54.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2c(C(=O)O)cccc21,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0ac0>,501.13344501999995,7,2,3.6374000000000013,4,4
CHEMBL1683143,54.0,nM,COC(=O)C1CCCC(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)C1,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0b30>,380.22753464,4,1,3.278400000000002,5,1
CHEMBL95089,54.0,nM,N#C[C@@H]1CCCN1C(=O)CNC1CCCC1,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0ba0>,221.152812228,3,1,1.0331799999999993,3,0
CHEMBL389537,54.0,nM,N[C@H]1CN(c2ccc3ccccc3n2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0c10>,471.138146168,4,2,4.606600000000003,2,3
CHEMBL425585,54.0,nM,C[C@@H](CC(=O)N1CCc2ccccc2C1)NCC(=O)N1CCC[C@H]1C#N,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0c80>,354.205576072,4,1,1.4540799999999996,5,1
CHEMBL23660,54.0,nM,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,7.267606240177031,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0cf0>,383.18206166799996,3,2,2.1510999999999996,4,1
CHEMBL1779693,54.1,nM,N[C@@H](CC(=O)N1CCN(Cc2ccccc2)C(=O)C1)Cc1cc(F)c(F)cc1F,7.266802734893431,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0d60>,405.16641160399996,3,1,2.2348,6,2
CHEMBL3084955,55.0,nM,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0dd0>,446.15994631999996,5,3,3.125700000000001,5,1
CHEMBL507719,55.0,nM,Cc1noc(C(=O)C[C@H](N)Cc2cc(F)ccc2F)n1,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0e40>,281.09758309600005,5,1,1.7990199999999998,5,2
CHEMBL2206484,55.0,nM,N[C@@H](CC(=O)NC1(c2nnc(-c3cccc(F)c3)o2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0eb0>,526.129789064,7,2,2.773200000000001,7,3
CHEMBL3216749,55.0,nM,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(C(N)=O)cc23)cc1.Cl.Cl,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0f20>,419.153117844,3,2,4.809920000000005,5,3
CHEMBL1683091,55.0,nM,Cc1noc(C)c1S(=O)(=O)N(C)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e0f90>,427.17411916400005,5,1,3.3189400000000013,6,2
CHEMBL23110,55.0,nM,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)c2ccc(F)c(F)c2)CC1,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1000>,401.172639856,3,2,2.4483000000000006,4,1
CHEMBL537869,55.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.Cl,7.259637310505756,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1070>,478.16955816000007,6,1,2.1848000000000005,5,3
CHEMBL395166,56.0,nM,CC(C)(C)NCC(=O)N1CCC[C@H]1C(=O)c1nnc(C(C)(C)C)o1,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e10e0>,336.21614075599996,6,1,1.9288999999999996,4,1
CHEMBL2147077,56.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(F)ccc21,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1150>,475.134193968,6,1,4.078300000000002,3,4
CHEMBL237281,56.0,nM,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CCc1ccccc1)c(=O)n2C,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e11c0>,436.258674264,8,1,2.0330999999999997,6,3
CHEMBL549645,56.0,nM,CS(=O)(=O)c1ccc2nc3n(c2c1)C[C@H](N)[C@@H](c1cc(F)c(F)cc1F)C3.O=C(O)C(F)(F)F,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1230>,509.08439634399997,6,2,3.1576000000000013,2,3
CHEMBL2425076,56.0,nM,N[C@H]1C[C@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e12a0>,320.144867636,4,2,1.8609999999999998,2,2
CHEMBL474768,56.0,nM,CC(C)(CC(=O)N[C@@H]1C[C@H]1c1cccc(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1310>,402.18225378400007,4,2,2.5849800000000007,7,1
CHEMBL23891,56.0,nM,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1380>,377.211469976,4,2,2.3693,5,1
CHEMBL142703,56.0,nM,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e13f0>,303.19467704,4,2,1.1742799999999989,3,0
CHEMBL1683496,56.0,nM,CC(C)(Oc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O.Cl,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1460>,575.1468543679999,6,3,3.245500000000001,10,2
CHEMBL195755,56.0,nM,C[C@@H](c1ccc(-c2cccc(C(=O)O)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e14d0>,484.16213474799997,4,3,3.686300000000001,5,2
CHEMBL142703,56.0,nM,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1540>,303.19467704,4,2,1.1742799999999989,3,0
CHEMBL191486,56.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2cc(F)ccc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e15b0>,533.1749255999999,4,2,3.334600000000001,5,2
CHEMBL560583,56.0,nM,CC[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O.Cl,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1620>,247.054610748,4,1,0.7130800000000002,1,0
CHEMBL261460,56.0,nM,C[C@@H]1N[C@H](C(=O)N(CC#N)C2CC2)C[C@@H]1C(=O)N(C)C,7.251811972993799,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1690>,278.174275944,4,1,-0.04421999999999926,4,0
CHEMBL2069842,56.4,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1)Cc1cc(F)c(F)cc1F,7.248720896016658,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1700>,473.153796232,3,1,3.367200000000003,5,2
CHEMBL4530011,56.6,nM,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccccc2CC(=O)OC)c1=O,7.247183568811728,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1770>,424.21105537599993,8,1,0.7246000000000008,6,2
CHEMBL2069845,56.9,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2cccc(C(=O)O)c2)CC1)Cc1cc(F)c(F)cc1F,7.244887733604929,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e17e0>,449.156240844,4,2,2.0466000000000006,6,2
CHEMBL2159179,57.0,nM,COc1ccccc1-c1c(CN)c(N)nc2c1c(=O)n(C)c(=O)n2C,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1850>,341.148789468,8,2,0.34869999999999984,3,3
CHEMBL208957,57.0,nM,CN(C)C(=O)[C@@H](c1ccc(-c2ccn3nccc3n2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1.O=C(O)C(F)(F)F,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e18c0>,556.18574438,7,2,2.396299999999999,5,3
CHEMBL391048,57.0,nM,N[C@H]1CN(c2cc(-c3ccccc3F)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1930>,388.131109392,4,1,3.6311000000000027,3,3
CHEMBL3644794,57.0,nM,N[C@@H](CC(=O)N1CCc2c(nc(-c3ccc(F)cc3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e19a0>,531.170508916,6,2,2.4797000000000016,5,2
CHEMBL1650436,57.0,nM,Cn1c(=O)c(Cl)c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1a10>,373.13055255999996,7,1,1.0478799999999997,3,2
CHEMBL256172,57.0,nM,CC(c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1.O=C(O)C(F)(F)F,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1a80>,542.1013813959999,7,3,4.623200000000002,6,2
CHEMBL1683119,57.0,nM,NC(=O)C1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1af0>,365.227868988,3,2,2.5907,5,1
CHEMBL3216937,57.0,nM,CCCc1nc(C)c(C(=O)O)c(-c2ccc(C)cc2)c1CN.Cl.Cl,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1b60>,370.12148336800004,3,2,4.318440000000004,5,2
CHEMBL1809264,57.0,nM,Cc1cccc(-c2c(CN)c(CC(C)C)nc3ccc(OCC(N)=O)cc23)c1,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1bd0>,377.210327104,4,2,3.7315200000000024,7,3
CHEMBL4086264,57.0,nM,CC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,7.244125144327507,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1c40>,592.2508695,6,5,1.988300000000002,14,2
CHEMBL2069860,57.4,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2ncc(F)cc2F)CC1)Cc1cc(F)c(F)cc1F,7.241088107602026,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1cb0>,442.142816948,4,1,2.0216000000000003,5,2
CHEMBL391332,57.5,nM,CN1CCN([C@@H]2CN[C@H](C(=O)N3CCSC3)C2)CC1,7.2403321553103694,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1d20>,284.167082388,5,1,-0.5027999999999981,2,0
CHEMBL2069850,57.6,nM,N[C@@H](CC(=O)N1CCN(C(=O)c2ccccn2)CC1)Cc1cc(F)c(F)cc1F,7.239577516576788,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1d90>,406.161660572,4,1,1.7434000000000005,5,2
CHEMBL283309,58.0,nM,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,7.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1e00>,419.14904728799996,4,2,1.6995999999999991,5,1
CHEMBL403969,58.0,nM,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1CCN(c2ncns2)CC1,7.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1e70>,364.168145008,7,1,-0.21279999999999943,3,1
CHEMBL196267,58.0,nM,O=C(CNC1CCCCCCCCC1)N1CCC[C@H]1B(O)O,7.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1ee0>,310.24277325199995,4,3,1.4720999999999997,4,0
CHEMBL230340,58.0,nM,N[C@H]1CN(c2ccccn2)CC[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F,7.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1f50>,421.122496104,4,2,3.453400000000002,2,2
CHEMBL3216477,58.0,nM,CCCCc1nc(C)c(C(=O)O)c(-c2ccc(C)cc2)c1CN.Cl.Cl,7.236572006437063,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e1fc0>,384.13713343200004,3,2,4.708540000000005,6,2
CHEMBL243230,59.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cccc(Cl)c1,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2030>,387.107372504,5,1,2.2525999999999993,4,2
CHEMBL399499,59.0,nM,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2C1)Cc1cc(F)c(F)cc1F,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e20a0>,407.11807942,5,1,2.0164999999999997,4,2
CHEMBL4740282,59.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3nc(-c4ccccc4)cs3)CC1)c(=O)n2C,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2110>,601.294742488,12,1,2.183300000000001,8,4
CHEMBL364939,59.0,nM,CCN(CC)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2180>,543.2156475400001,4,2,3.9757000000000016,7,2
CHEMBL1082654,59.0,nM,CCO[C@H]1C[C@H]2C[C@@H](NCC(=O)N3CCC[C@H]3C#N)C[C@H]2C1.Cl,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e21f0>,341.18700481599996,4,1,2.10608,5,0
CHEMBL2206478,59.0,nM,COc1ccccc1-c1csc(C2(NC(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CCS(=O)(=O)CC2)n1,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2260>,553.131682972,7,2,3.7162000000000024,8,3
CHEMBL2063032,59.0,nM,CC(C)(C)[C@H](N)C(=O)N1C[C@H](O)C[C@H]1B(O)O,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e22d0>,244.15943755199999,5,4,-1.6663999999999977,2,0
CHEMBL481288,59.0,nM,N#Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3NCC(=O)N2C[C@@H](F)C[C@H]2C#N)c(C(F)(F)F)c1,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2340>,421.15257310800007,5,1,2.06386,4,1
CHEMBL1683567,59.0,nM,N[C@H]1CN(c2ncnc(-c3ccccc3)n2)C[C@@H]1N1CCCCC1=O,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e23b0>,338.18550932399995,6,1,1.0669999999999995,3,2
CHEMBL560985,59.0,nM,Cl.N#C[C@@H]1CS[C@H]2C[C@](N)(C3CCCCC3)C(=O)N12,7.229147988357855,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2420>,301.10156094,4,1,1.88338,1,0
CHEMBL233472,60.0,nM,N[C@@H](CC(=O)N1CCn2c(nnc2-c2ccc(F)cc2)C1)Cc1cc(F)ccc1F,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2490>,415.16199492,5,1,2.6647000000000007,5,3
CHEMBL260701,60.0,nM,C#CCN(CC#N)C(=O)[C@@H]1C[C@H](C(=O)N(C)C)[C@H](C)N1,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2500>,276.15862588,4,1,-0.5734199999999983,4,0
CHEMBL250204,60.0,nM,CCC1c2nc(C(F)(F)F)n(C)c2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2570>,448.169780644,4,1,3.6521000000000017,5,2
CHEMBL2206474,60.0,nM,N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1ccccc1F,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e25e0>,487.13996191199993,6,2,3.429400000000002,7,3
CHEMBL4090906,60.0,nM,Cl.N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(-c4cnccn4)n32)C1)Cc1cc(F)c(F)cc1F,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2650>,507.17612076000006,7,1,2.8701000000000008,5,3
CHEMBL1951425,60.0,nM,CC#CCn1c(N2CCC[C@@H](N)C2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e26c0>,458.2066386919999,9,1,1.9119799999999991,6,3
CHEMBL4524414,60.0,nM,O=C(CCCCCO[N+](=O)[O-])N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2730>,566.1712371880001,8,1,2.942700000000001,12,2
CHEMBL195173,60.0,nM,C[C@@H](c1ccc(-c2ccc(F)c(F)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e27a0>,476.15346188399997,3,2,4.266300000000003,4,2
CHEMBL3093915,60.0,nM,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cc(F)cc(F)c1F,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2810>,315.099474916,3,1,1.4362800000000002,3,1
CHEMBL1951436,60.0,nM,N#Cc1c(N2CCCNCC2)n(Cc2ccccc2)c2c(=O)n(Cc3nccc4ccccc34)cnc12,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2880>,489.22770848400006,8,1,3.5141800000000014,5,5
CHEMBL2147078,60.0,nM,Cl.Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(OC(F)F)ccc21,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e28f0>,523.1353368399999,7,1,4.540600000000003,5,4
CHEMBL4649110,60.0,nM,CCS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)O[C@@H]1C(F)(F)F)C2,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2960>,480.12545263199996,7,1,2.4631000000000007,4,2
CHEMBL63406,60.0,nM,CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e29d0>,228.16452293199998,4,3,-0.637199999999999,2,0
CHEMBL473973,60.0,nM,CC(C)(CC(=O)N[C@H]1C[C@@H]1c1cccc(C(F)(F)F)c1)NCC(=O)N1CCC[C@H]1C#N,7.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2a40>,436.20861076400007,4,2,2.950380000000002,7,1
CHEMBL2346928,60.1,nM,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccc4cc(Cl)ccc4n3)c2c1=O,7.221125527997261,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2ab0>,460.1778371,7,1,3.3987000000000016,4,4
CHEMBL1202088,60.1,nM,N#C[C@H]1CCCN1C(=O)CNCCN1CCN(c2cccc(F)c2)C1=O.O=C(O)C(=O)O,7.221125527997261,<rdkit.Chem.rdchem.Mol object at 0x7c3d0f8e2b20>,449.17106170799985,6,3,0.327480000000001,6,1
